VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-01-06 06:51:26,2019-01-06 06:54:47,N,1.0,255,256,1.0,0.7,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,
2,2019-01-06 07:02:28,2019-01-06 07:19:04,N,1.0,255,233,1.0,5.48,18.0,0.5,0.5,3.86,0.0,,0.3,23.16,1.0,1.0,
2,2019-01-27 14:47:08,2019-01-27 15:06:08,N,1.0,188,123,1.0,5.16,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,
2,2018-11-25 15:27:22,2018-11-25 15:59:31,N,1.0,61,219,1.0,11.43,35.0,0.5,0.5,0.0,0.0,,0.3,36.3,1.0,1.0,
2,2018-12-16 23:41:19,2018-12-16 23:51:22,N,1.0,35,177,1.0,1.9,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,
2,2018-12-16 23:55:03,2018-12-17 00:13:02,N,1.0,177,198,1.0,3.54,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2.0,1.0,
2,2019-01-07 08:06:13,2019-01-07 08:08:25,N,1.0,256,217,1.0,0.39,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,
2,2008-12-31 23:05:08,2008-12-31 23:05:24,N,1.0,264,264,1.0,0.0,1.0,0.0,0.5,0.0,0.0,,0.3,1.8,2.0,1.0,
2,2018-12-19 14:04:34,2018-12-19 14:09:14,N,1.0,198,36,1.0,0.44,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,1.0,1.0,
2,2018-12-19 14:59:09,2018-12-19 22:14:16,N,1.0,82,226,1.0,2.88,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2.0,1.0,
2,2019-01-09 22:23:05,2019-01-09 22:32:31,N,1.0,260,82,1.0,0.92,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,
2,2019-01-09 22:56:13,2019-01-10 06:11:20,N,1.0,82,95,1.0,1.7,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,
2,2019-01-31 06:27:35,2019-01-31 06:35:44,N,1.0,82,157,1.0,1.6,8.0,1.0,0.5,2.45,0.0,,0.3,12.25,1.0,1.0,
2,2019-01-31 06:51:54,2019-01-31 07:04:01,N,1.0,82,129,1.0,1.49,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,
2,2019-02-21 14:12:55,2019-02-21 14:22:37,N,1.0,129,7,1.0,2.26,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,
2,2019-02-21 15:02:07,2019-02-21 23:07:54,N,1.0,82,83,1.0,1.41,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,
2,2019-03-14 23:16:13,2019-03-14 23:20:48,N,1.0,129,82,1.0,0.66,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,
2,2019-04-05 07:29:01,2019-04-05 07:45:20,N,1.0,82,179,1.0,4.68,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,
2,2019-04-05 08:03:47,2019-04-05 15:12:15,N,1.0,260,82,1.0,1.5,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
2,2019-04-26 15:23:06,2019-04-26 15:30:38,N,1.0,82,57,1.0,1.68,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
2,2019-04-26 15:37:54,2019-04-26 15:39:06,N,1.0,173,129,1.0,0.34,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,
2,2009-01-01 18:50:50,2009-01-01 19:07:56,N,1.0,174,78,5.0,3.04,14.0,1.0,0.5,0.0,0.0,,0.3,15.8,1.0,1.0,
2,2008-12-31 23:02:30,2008-12-31 23:08:10,N,1.0,7,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2008-12-31 18:25:42,2008-12-31 19:01:47,N,1.0,216,165,1.0,11.18,36.0,1.0,0.5,0.0,0.0,,0.3,37.8,1.0,1.0,
2,2008-12-31 14:37:49,2008-12-31 15:20:54,N,5.0,121,117,1.0,15.86,38.47,0.0,0.5,0.0,0.0,,0.0,38.97,1.0,2.0,
2,2018-12-04 07:34:19,2018-12-04 07:38:58,N,1.0,24,166,1.0,0.86,5.5,1.0,0.5,1.0,0.0,,0.3,8.3,1.0,1.0,
2,2018-12-04 07:43:07,2018-12-04 07:56:29,N,1.0,166,143,1.0,2.26,11.0,1.0,0.5,2.56,0.0,,0.3,15.36,1.0,1.0,
2,2018-12-25 15:14:34,2018-12-25 15:28:28,N,1.0,166,74,1.0,1.95,11.0,1.0,0.5,2.56,0.0,,0.3,15.36,1.0,1.0,
2,2018-12-25 15:31:32,2018-12-25 15:53:02,N,1.0,75,235,1.0,5.99,20.5,1.0,0.5,0.0,0.0,,0.3,22.3,2.0,1.0,
2,2018-12-25 16:10:43,2018-12-25 23:29:54,N,1.0,244,42,1.0,2.23,13.5,1.0,0.5,0.0,0.0,,0.3,15.3,2.0,1.0,
2,2019-01-15 23:31:46,2019-01-15 23:59:01,N,1.0,42,3,1.0,8.49,27.5,1.0,0.5,0.0,0.0,,0.3,29.3,2.0,1.0,
2,2019-01-16 00:12:34,2019-01-16 07:23:09,N,1.0,20,136,1.0,1.37,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,
2,2018-11-14 02:51:56,2018-11-14 02:55:51,N,1.0,166,152,1.0,0.73,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2010-09-23 00:01:57,2010-09-23 06:31:41,N,1.0,145,244,1.0,8.97,26.5,0.0,0.5,0.0,0.0,,0.3,27.3,2.0,1.0,
2,2018-11-14 17:22:47,2018-11-14 17:32:58,N,1.0,116,244,1.0,1.42,8.5,0.0,0.5,1.5,0.0,,0.3,10.8,1.0,1.0,
2,2018-11-14 17:39:27,2018-11-15 01:28:30,N,1.0,244,226,1.0,12.14,44.5,0.0,0.5,0.0,5.76,,0.3,51.06,1.0,1.0,
2,2018-11-15 19:39:53,2018-11-15 19:55:26,N,1.0,37,37,2.0,1.85,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,1.0,
2,2018-12-07 03:14:34,2018-12-07 03:14:50,N,1.0,198,198,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,1.0,
2,2018-12-07 03:48:17,2018-12-07 11:46:57,N,1.0,80,210,1.0,9.47,41.0,0.0,0.5,0.0,0.0,,0.3,41.8,1.0,1.0,
2,2018-11-16 01:38:38,2018-11-16 02:16:55,N,1.0,244,213,1.0,7.78,29.0,1.0,0.5,0.0,0.0,,0.3,30.8,2.0,1.0,
2,2008-12-31 23:03:26,2009-01-01 14:00:09,N,1.0,75,42,1.0,2.58,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,
2,2008-12-31 23:09:54,2009-01-01 22:10:25,N,1.0,193,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2008-12-31 23:06:08,2008-12-31 23:13:28,N,1.0,75,42,1.0,1.66,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,
2,2010-09-23 00:01:59,2010-09-23 11:24:02,N,1.0,95,82,1.0,1.86,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,
2,2010-09-23 00:02:03,2010-09-23 11:12:39,N,1.0,7,146,1.0,1.21,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2009-01-01 01:57:08,2009-01-01 02:04:08,N,5.0,225,49,1.0,0.73,12.8,0.0,0.0,0.0,0.0,,0.0,12.8,2.0,1.0,
2,2008-12-31 23:02:11,2009-01-01 21:42:31,N,1.0,75,230,1.0,3.22,15.5,0.5,0.5,4.2,0.0,,0.3,21.0,1.0,1.0,
2,2010-09-23 00:04:14,2010-09-23 00:19:40,N,1.0,7,7,1.0,0.63,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1.0,1.0,
2,2010-09-23 00:04:38,2010-09-23 10:46:11,N,1.0,264,264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,
2,2010-09-23 00:01:14,2010-09-23 08:17:04,N,1.0,179,193,1.0,1.28,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,
2,2010-09-23 09:34:34,2010-09-23 10:02:34,N,1.0,139,92,1.0,10.73,33.5,0.0,0.5,0.0,0.0,,0.3,34.3,2.0,1.0,
2,2010-09-23 01:02:05,2010-09-23 15:52:29,N,1.0,174,174,1.0,0.01,2.5,0.0,0.5,12.7,0.0,,0.3,16.0,1.0,1.0,
2,2010-09-23 00:01:27,2010-09-23 17:04:40,N,1.0,95,196,1.0,1.57,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
2,2010-09-23 01:02:47,2010-09-23 10:57:42,N,5.0,219,122,1.0,4.29,15.99,0.0,0.5,0.0,0.0,,0.0,16.49,1.0,2.0,
2,2010-09-23 13:19:35,2010-09-23 13:48:35,N,5.0,95,137,1.0,8.97,25.15,0.0,0.5,0.0,5.76,,0.3,31.71,2.0,1.0,
2,2010-09-23 00:57:50,2010-09-23 01:02:05,N,1.0,10,10,1.0,0.97,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,
2,2010-09-23 14:40:26,2010-09-23 15:19:36,N,1.0,191,264,1.0,14.19,44.5,0.0,0.5,7.66,5.76,,0.3,58.72,1.0,1.0,
2,2010-09-23 00:01:33,2010-09-23 08:55:05,N,1.0,179,164,1.0,5.19,28.5,0.0,0.5,7.32,0.0,,0.3,36.62,1.0,1.0,
2,2009-01-01 00:49:53,2009-01-01 01:11:25,N,1.0,95,82,1.0,2.44,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,
2,2009-01-01 00:03:47,2009-01-01 00:03:49,N,1.0,193,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2018-12-30 18:27:55,2018-12-30 18:32:32,N,5.0,198,198,1.0,0.81,0.01,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,2.0,
2,2010-09-23 10:12:25,2010-09-23 11:07:12,N,1.0,10,117,1.0,12.25,43.0,0.0,0.5,0.0,0.0,,0.3,43.8,2.0,1.0,
2,2008-12-31 23:04:57,2009-01-01 03:04:19,N,1.0,264,264,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2010-09-23 00:02:42,2010-09-23 08:29:41,N,1.0,247,126,1.0,3.58,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,
2,2010-09-23 16:41:20,2010-09-23 17:41:10,N,1.0,240,254,1.0,12.72,45.5,1.0,0.5,0.0,0.0,,0.3,47.3,2.0,1.0,
2,2010-09-23 00:02:07,2010-09-23 10:18:27,N,1.0,78,3,1.0,3.2,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,1.0,1.0,
2,2010-09-23 00:54:29,2010-09-23 19:48:19,N,5.0,82,82,2.0,0.0,32.0,0.0,0.0,0.0,0.0,,0.3,32.3,2.0,1.0,
2,2008-12-31 22:10:09,2008-12-31 22:18:52,N,1.0,223,223,1.0,1.4,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
2,2008-12-31 22:29:17,2008-12-31 22:36:26,N,1.0,7,7,1.0,1.11,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,
2,2010-09-23 15:32:02,2010-09-23 16:42:08,N,1.0,14,63,3.0,16.12,51.5,0.0,0.5,0.0,0.0,,0.3,52.3,1.0,1.0,
2,2018-12-24 02:26:57,2018-12-24 02:42:15,N,1.0,41,48,1.0,3.9,14.0,0.5,0.5,3.06,0.0,,0.3,18.36,1.0,1.0,
2,2010-09-23 00:07:30,2010-09-23 00:07:39,N,1.0,193,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2010-09-23 00:02:09,2010-09-23 08:33:26,N,1.0,136,254,1.0,4.87,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,1.0,1.0,
2,2010-09-23 00:02:16,2010-09-23 08:21:00,N,1.0,179,193,1.0,1.22,6.5,0.0,0.5,1.5,0.0,,0.3,8.8,1.0,1.0,
2,2010-09-23 01:01:31,2010-09-23 10:23:57,N,1.0,124,180,1.0,1.48,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,
2,2010-09-23 01:01:23,2010-09-23 12:45:04,N,1.0,196,82,1.0,0.45,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,
2,2010-09-23 22:34:18,2010-09-24 18:40:45,N,2.0,244,132,1.0,19.48,52.0,4.5,0.5,12.0,5.76,,0.3,75.06,1.0,1.0,
2,2010-09-23 00:01:18,2010-09-23 17:22:47,N,1.0,7,260,1.0,2.63,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2.0,1.0,
2,2010-09-23 12:33:44,2010-09-23 12:52:50,N,1.0,208,78,1.0,4.25,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,1.0,1.0,
2,2010-09-23 15:09:51,2010-09-23 15:27:51,N,1.0,75,116,1.0,3.16,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2.0,1.0,
2,2019-01-01 21:56:08,2019-01-01 22:07:57,N,1.0,166,116,1.0,2.12,10.0,0.0,0.5,3.24,0.0,,0.3,14.04,1.0,1.0,
2,2010-09-23 01:01:38,2010-09-23 16:17:16,N,1.0,174,151,1.0,10.55,40.0,0.0,0.5,2.0,0.0,,0.3,42.8,1.0,1.0,
2,2019-01-01 22:18:49,2019-01-01 22:25:12,N,1.0,116,152,1.0,0.78,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2019-01-01 22:30:08,2019-01-02 05:49:18,N,1.0,166,236,1.0,2.42,13.5,0.0,0.5,2.86,0.0,,0.3,17.16,1.0,1.0,
2,2019-01-23 06:22:38,2019-01-23 06:25:42,N,1.0,41,42,1.0,0.6,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,
2,2019-01-23 06:43:28,2019-01-23 13:48:58,N,1.0,244,244,1.0,0.63,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2019-02-13 13:52:03,2019-02-13 14:14:57,N,1.0,244,142,1.0,5.94,22.0,1.0,0.5,0.0,0.0,,0.3,23.8,2.0,1.0,
2,2019-02-13 14:30:35,2019-02-13 14:38:24,N,1.0,166,238,1.0,1.47,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,
2,2019-03-06 21:49:13,2019-03-06 21:52:50,N,1.0,166,166,1.0,0.37,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,
2,2019-03-06 21:57:02,2019-03-06 22:12:02,N,1.0,166,142,1.0,2.35,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,
2,2019-03-28 07:01:40,2019-03-28 07:06:23,N,1.0,244,116,1.0,0.81,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,
2,2019-03-28 07:24:48,2019-03-28 07:37:38,N,1.0,244,166,1.0,2.84,12.0,1.0,0.5,1.5,0.0,,0.3,15.3,1.0,1.0,
2,2019-04-18 15:48:34,2019-04-18 15:55:45,N,1.0,166,244,1.0,2.52,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,
2,2010-09-23 01:01:35,2010-09-23 10:42:25,N,1.0,130,98,1.0,3.51,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2.0,1.0,
2,2019-01-03 03:25:09,2019-01-03 03:29:25,N,1.0,152,116,1.0,0.85,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2008-12-31 20:43:17,2008-12-31 20:55:49,N,1.0,7,193,1.0,0.0,5.0,0.5,0.5,0.08,0.0,,0.3,6.38,1.0,1.0,
2,2010-09-23 01:01:36,2010-09-23 10:58:30,N,1.0,130,135,1.0,2.74,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,
2,2010-09-23 14:48:47,2010-09-23 15:40:57,N,5.0,94,248,1.0,3.09,44.59,0.0,0.5,0.0,0.0,,0.3,45.39,1.0,1.0,
2,2019-01-26 05:52:30,2019-01-26 06:06:44,N,1.0,166,75,1.0,1.99,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,
2,2019-01-26 06:11:40,2019-01-26 06:23:35,N,1.0,75,74,1.0,1.25,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,
2,2008-12-31 23:03:53,2008-12-31 23:05:29,N,1.0,264,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2010-09-23 09:14:11,2010-09-23 09:28:09,N,1.0,69,168,1.0,1.64,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,
2,2019-01-28 02:38:41,2019-01-28 02:59:40,N,1.0,38,205,2.0,2.57,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,1.0,
2,2019-02-18 10:43:29,2019-02-18 11:05:12,N,1.0,101,28,2.0,6.73,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,1.0,
2,2019-03-11 19:52:31,2019-03-11 20:19:38,N,1.0,64,135,2.0,7.16,23.5,0.0,0.5,0.0,0.0,,0.3,24.3,1.0,1.0,
2,2010-09-23 00:11:50,2010-09-23 01:01:00,N,5.0,47,264,1.0,15.73,43.78,0.0,0.5,0.0,5.76,,0.0,50.04,1.0,1.0,
2,2009-01-01 17:42:08,2009-01-01 18:09:13,N,1.0,242,254,1.0,3.31,18.0,1.0,0.5,0.0,0.0,,0.3,19.8,1.0,1.0,
2,2010-09-23 18:31:48,2010-09-23 19:06:48,N,1.0,166,48,1.0,5.57,24.0,1.0,0.5,0.0,0.0,,0.3,25.8,2.0,1.0,
2,2010-09-23 07:34:56,2010-09-23 08:31:02,N,5.0,247,61,1.0,20.06,47.38,0.0,0.5,0.0,5.76,,0.3,53.94,1.0,1.0,
2,2008-12-31 23:16:53,2008-12-31 23:24:36,N,1.0,7,7,1.0,0.7,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2010-09-23 00:30:55,2010-09-23 00:39:55,N,1.0,40,181,1.0,1.92,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,
2,2010-09-23 00:01:27,2010-09-23 09:44:24,N,1.0,129,7,1.0,1.82,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,
2,2010-09-23 01:01:38,2010-09-23 15:35:37,N,1.0,197,37,5.0,5.02,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,
2,2009-01-01 08:48:21,2009-01-01 09:30:21,N,1.0,35,123,2.0,6.47,29.5,0.0,0.5,0.0,0.0,,0.3,30.3,2.0,1.0,
2,2009-01-01 01:05:43,2009-01-01 01:08:24,N,1.0,193,193,1.0,0.0,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,
2,2010-09-23 00:05:16,2010-09-23 00:10:39,N,1.0,129,129,1.0,0.81,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2010-09-23 00:12:06,2010-09-23 00:16:15,N,1.0,7,7,1.0,1.19,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2010-09-23 01:02:21,2010-09-23 01:12:56,N,1.0,179,223,1.0,1.42,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,
2,2010-09-23 11:03:00,2010-09-23 12:02:06,N,5.0,216,65,1.0,11.09,32.38,0.0,0.5,0.0,0.0,,0.3,33.18,1.0,1.0,
2,2009-01-01 20:02:31,2009-01-02 00:32:06,N,1.0,244,233,1.0,16.6,48.5,0.5,0.5,0.0,0.0,,0.3,49.8,1.0,1.0,
2,2010-09-23 01:02:35,2010-09-23 06:30:32,N,5.0,69,140,1.0,5.33,23.0,0.0,0.0,0.0,0.0,,0.0,23.0,2.0,2.0,
2,2010-09-23 00:02:26,2010-09-23 10:20:04,N,1.0,167,69,1.0,1.29,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,1.0,
2,2010-09-23 00:01:33,2010-09-23 00:06:39,N,5.0,126,126,1.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,2.0,2.0,
2,2030-11-28 00:14:50,2030-11-28 00:14:54,N,5.0,42,42,1.0,0.03,5.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,2.0,
2,2030-11-28 00:19:29,2030-11-28 00:25:37,N,1.0,42,247,1.0,1.08,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,
2,2019-03-08 21:57:04,2019-03-08 22:17:29,N,1.0,167,75,2.0,4.76,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,1.0,1.0,
2,2019-03-08 22:21:43,2019-03-08 22:30:12,N,1.0,75,42,2.0,2.4,9.5,0.5,0.0,0.0,0.0,,0.0,10.0,2.0,2.0,
2,2019-03-08 22:31:13,2019-03-08 22:32:51,N,1.0,42,42,2.0,0.42,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,
2,2010-09-23 00:01:47,2010-09-23 18:18:11,N,5.0,195,36,2.0,8.0,50.0,0.0,0.0,0.0,0.0,,0.0,50.0,1.0,2.0,
2,2010-09-23 09:22:57,2010-09-23 09:41:07,N,1.0,31,32,1.0,0.37,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,1.0,
2,2009-01-01 17:27:37,2009-01-01 18:26:42,N,1.0,98,197,1.0,14.26,49.0,1.0,0.5,0.0,0.0,,0.3,50.8,1.0,1.0,
2,2009-01-01 00:04:28,2009-01-01 04:04:42,N,1.0,193,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,
2,2010-09-23 16:52:42,2010-09-23 17:21:48,N,1.0,185,46,2.0,5.16,22.5,1.0,0.5,0.0,0.0,,0.3,24.3,1.0,1.0,
2,2008-12-31 23:23:15,2008-12-31 23:43:29,N,1.0,7,137,1.0,4.38,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,2.0,1.0,
2,2009-01-01 00:50:41,2009-01-01 01:00:26,N,1.0,65,79,1.0,2.74,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,
2,2009-01-01 02:25:58,2009-01-01 02:31:17,N,1.0,181,181,1.0,0.96,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,
2,2010-09-23 15:59:43,2010-09-23 16:18:49,N,1.0,247,69,1.0,1.1,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,1.0,1.0,
2,2010-09-23 00:21:51,2010-09-23 01:00:51,N,1.0,174,238,1.0,12.6,39.0,1.0,0.5,10.86,2.64,,0.3,54.3,1.0,1.0,
2,2009-01-01 00:42:38,2009-01-01 01:02:25,N,1.0,40,87,1.0,3.96,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,2.0,1.0,
2,2009-01-01 01:38:17,2009-01-01 01:44:51,N,1.0,52,33,1.0,0.71,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,
2,2009-01-01 02:13:51,2009-01-01 02:44:51,N,1.0,33,186,1.0,4.84,22.0,0.0,0.5,0.0,0.0,,0.3,22.8,2.0,1.0,
2,2009-01-01 00:02:03,2009-01-01 00:02:38,N,1.0,193,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2009-01-01 00:02:38,2009-01-01 00:05:14,N,1.0,193,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,
2,2009-01-01 00:12:11,2009-01-01 00:19:22,N,1.0,82,129,1.0,0.94,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,
2,2009-01-01 01:11:44,2009-01-01 01:20:45,N,1.0,82,260,1.0,1.44,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,
2,2009-01-01 01:42:05,2009-01-01 01:47:34,N,1.0,129,129,1.0,1.14,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,
2,2009-01-01 01:52:45,2009-01-01 02:05:11,N,1.0,129,83,1.0,3.0,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,
2,2009-01-01 02:32:47,2009-01-01 02:35:39,N,1.0,260,260,1.0,0.55,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,
2,2009-01-01 03:08:37,2009-01-01 03:10:06,N,1.0,260,260,1.0,0.28,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,
2,2009-01-01 00:19:50,2009-01-01 00:31:15,N,1.0,65,97,1.0,1.47,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,
2,2009-01-01 00:51:18,2009-01-01 01:04:26,N,1.0,65,97,1.0,1.14,9.5,0.0,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,
2,2009-01-01 01:14:36,2009-01-01 01:20:59,N,1.0,65,65,1.0,0.55,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,
2,2009-01-01 01:22:42,2009-01-01 01:46:31,N,1.0,65,177,1.0,4.64,18.5,0.0,0.5,0.0,0.0,,0.3,19.3,2.0,1.0,
2,2019-03-11 22:23:32,2019-03-11 22:34:23,N,1.0,182,242,1.0,1.87,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,
2,2009-01-01 00:16:53,2009-01-01 00:29:56,N,1.0,97,65,1.0,0.96,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
2,2009-01-01 00:55:27,2009-01-01 01:05:18,N,1.0,65,97,1.0,1.54,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,
2,2010-09-23 23:36:52,2010-09-24 11:37:02,N,1.0,242,264,1.0,6.09,22.0,0.0,0.5,0.0,0.0,,0.3,22.8,2.0,1.0,
2,2010-09-23 00:02:02,2010-09-23 09:00:17,N,1.0,69,159,1.0,1.04,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
2,2010-09-23 00:01:30,2010-09-23 09:29:17,N,1.0,69,159,1.0,0.93,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,
2,2010-09-23 23:37:45,2010-09-24 00:01:55,N,1.0,169,32,1.0,5.29,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,1.0,1.0,
2,2009-01-01 09:50:49,2009-01-01 10:02:34,N,1.0,7,193,1.0,0.0,3.0,1.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,
2,2009-01-01 11:52:56,2009-01-01 12:48:02,N,1.0,35,146,1.0,8.81,37.0,0.0,0.5,0.0,0.0,,0.3,37.8,1.0,1.0,
2,2010-09-23 23:47:52,2010-09-24 00:02:15,N,1.0,167,60,1.0,1.89,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,
2,2010-09-23 00:44:15,2010-09-23 00:51:17,N,1.0,95,28,1.0,1.62,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,
